product_code,product_description,sbu_code,sbu_description,business_field_desc,business_field_code,business_unit_code,business_unit_desc
PE3364-500ML,ANIONS - WHOLE VOLUME - W,533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
102378.0500,CALCIUM CHLORIDE ANHYDROU S GRANULES,737,Safety & Essentials,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
E0789-500G,"CASEIN, HAMMARSTEN BOVINE",760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
ICS006-500ML,CHLORITE IC STANDARD,532,Organic & Inorganic Contaminants,  Reference Materials (RM),C47,LR2,  Chemistry
RDD016-500G,"D-(+)-Glucose anhydrous, free-flowing, Redi-Dri?,",777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
106580.0500,DI-SODIUM HYDROGEN PHOSPH ATE-DIHYDRATE GR,702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
106579.0500,DI-SODIUM HYDROGEN PHOSPH ATE DODECAHYDRATE GR  ISO,702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
12103C-500ML,"FBS-USA, 500mL FBS-USA, 500mL",769,Cell Culture Sera,  Cell Biology Reagents,C17,LR4,  Biology
G2500-500G,GELATIN FROM PORCINE SKIN,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
G3272-500G,GUANIDINE HYDROCHLORIDE M E MOLECULAR*BIOLOG,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
H3375-500G,HEPES HEPES,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
220000-500G,"IMINODIACETIC ACID, 98%",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
P9346-500ML,"LIQUIFIED PHENOL, MEETS U S USP TESTING SPEC",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
M0631-500G,"MAGNESIUM ACETATE TETRAHY AHYDRATE, REAGENTP",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
208094-500G,"MAGNESIUM SULFATE, ANHYDR OUS, REAGENT GR",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
207969-500G,"POTASSIUM IODIDE, REAGENT PLUS, 99%",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
216224-500G,"POTASSIUM PERSULFATE, 99+ %, A.C.S. REAGE",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
S5761-500G,"SODIUM BICARBONATE, POW DER, BIOREAGENT,",694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
106537.0500,SODIUM NITRATE GRACSIS O,702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
108382.0500,TRIS(HYDROXYMETHYL)AMINOM ETHANE GR FOR ANALYSIS BU,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
840008.0100,1-CETYLPYRIDINIUM CHLORID MONOHYDRATE,650,Organics,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
107205.0105,REFERENCE BUFFER SOLUTION PM7.41,533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
119789.0500,MANGANESE STANDARD SOLUTI ON 1000 MG/L MN TRACEABLE,532,Organic & Inorganic Contaminants,  Reference Materials (RM),C47,LR2,  Chemistry
119792.0500,NICKEL STANDARD SOLUTION 1000 MG/L NI TRACEABLE TO,532,Organic & Inorganic Contaminants,  Reference Materials (RM),C47,LR2,  Chemistry
170230.0500,POTASSIUM STANDARD SOLUTI ON 1000 MG/L K TRACEABLE,532,Organic & Inorganic Contaminants,  Reference Materials (RM),C47,LR2,  Chemistry
800578.0500,METHACRYLIC ACID FOR SYNT HESIS STABILISED WITH 200,650,Organics,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
EZRMI-13K,Rat/Mouse Insulin ELISA K it,034,ELISAs & Specialty Assays,  Protein & Pathway Analysis,C16,LR4,  Biology
D4540-500ML,DIMETHYL SULFOXIDE PLANT CELL CULTURETES,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
475855-1R,MiraclothMISC CATALOG MiraclothMISC CATALOG,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
3542-5GM,"Glutathione, Oxidized, Fr ee AcidCATALOG PEPTIDES A",698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
4954-1GM,Oleic Acid (1.00481)CATAL ALOG LIPIDS & PHOSOLIPIDS,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
UFC905024,AMICON ULTRA 15ML 50K 24P K,687,Concentration & Separation,  Molecular Reagents & Tools,C61,LR4,  Biology
86578-250ML,"TETRAETHYL ORTHOSILICATE,",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
PHCC60050,"Scepter Sensors, 60uM, 50 PK",689,Cell & Screening Tools,  Cell & General Workflow Tools,C09,LR4,  Biology
820383.1000,N-DECANE FOR SYNTHESIS,480,Solvents for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
CLS431482-25EA,"CORNING SPIN-X UF, 6ML CO",781,Premier & Partnerships,  Partners & Alliances,C15,LR4,  Biology
650455-1L,"CYCLOHEXANE, FOR HPLC, >=",526,Solvents Instrumental Analysis,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
106888.0500,PAPANICOLAOUS SOLUTION 2A) ORANGE G SOLUT (OG 6),649,H & H - Blue,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
B1252-500ML,BORON TRIFLUORIDE-METHANO IFLUORIDE-METHANOL,780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
430021-1L,LINSEED OIL,780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
103053.1000,"N,N-DIMETHYLFORMAMIDE GR FOR ANALYSIS ACS, ISO",736,Classical Solvents for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
317240-5GM,"1,1-Dimethylbiquanide, Hydrochloride",698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
11365-1KG,"AVICEL(R) PH-101, PH EUR,",539,LPLC / Carbon,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
11615-1KG-R,"BORIC ANHYDRIDE, GRANULAT NULATED, >=98.0% T",499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
818707.1000,CITRIC ACID FOR SYNTHESIS,650,Organics,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
106586.1000,di-Sodium hydrogen phos phate,702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
13607,"DIAION HP-20, 1000GM",539,LPLC / Carbon,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
D6429-1L,DULBECCO'S MODIFIED EAGLE,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
M8266-1KG,MAGNESIUM CHLORIDE ANHYDR CHLORIDE ANHYDROUS,780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
105084.1000,POTASSIUM PERMANGANATE (M AX. 0.000005% HG) GR ACS,702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
100807.1000,TRICHLOROACETIC ACID GR ACS,702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
100482.1000,Periodic acid solution 0.5%,649,H & H - Blue,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
109140.1000,"SODIUM HYDROXIDE SOLUTION  0,2 MOL/L",527,Analytical Technologies,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
103132.1000,"1,4-DIOXAN FOR LIQUID CHR OMATOGRAPHY LICHROSOLV",526,Solvents Instrumental Analysis,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
109253.0500,PAPANICOLAOUS SOLUTION 1)  HARRIS' HEMATOXYLIN SOLU,649,H & H - Blue,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
103999.1000,FORMALDEHYDE SOL. MIN. 37 % FREE FROM ACID F0R HIST,649,H & H - Blue,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
P4512-1MLX10,Puromycin ready made solution 10 mg/mL in H2O,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
109621.1000,ETHYLENE GLYCOL GR,736,Classical Solvents for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
EGLP-35K,Glucagon-Like Peptide-1 ( Active) ELISA K,034,ELISAs & Specialty Assays,  Protein & Pathway Analysis,C16,LR4,  Biology
194430-1GM,"ABTS Chromophore, Diammon ium SaltENZYME IMMUNOASSA",696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
270997-1L,"DICHLOROMETHANE, ANHYDROU ROUS, >=99.8%, CON",480,Solvents for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
109272.0500,PAPANICOLAOUS SOLUTION 3B ) POLYCHROMIC SOLUTION EA,649,H & H - Blue,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
105808.0001,TLC PLATES 5 X 20 CM SILI CA GEL 60 F254,528,Thin-Layer Chromatography,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
401757-1L,"TETRAHYDROFURAN ANHYDROUS OUS, 99.9%, INHIBI",480,Solvents for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
108101.2500,TETRAHYDROFURAN FOR LIQUI D CHROMATOGRAPHY LICHROSO,526,Solvents Instrumental Analysis,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
V1503-2.5L,"VINYL ACETATE, CONTAINS 3",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
MDCI10000,Millicell(R) DCI,689,Cell & Screening Tools,  Cell & General Workflow Tools,C09,LR4,  Biology
338443-1L,"SODIUM SILICATE SOLUTION, REAGENT GRADE",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
268003-1L,"HYDROBROMIC ACID, 48%",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
S6501-1KG,STREPTOMYCIN SULFATE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
S2GPU10RE,Stericup-GP 500/1000mL Express Plus PES,689,Cell & Screening Tools,  Cell & General Workflow Tools,C09,LR4,  Biology
4840-5KG,GLYCINE OMNIPUR 5KG,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
814393.1000,GLUTARDIALDEHYDE (SOLUTIO N 50% IN WATER) FOR SYNTH,650,Organics,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
105043.1000,POTASSIUM IODIDE GR ISO,702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
360627-25G,"POLY(VINYL ALCOHOL), 80%",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
256439-50G,"4,4'-METHYLENEBIS(PHENYL",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
255475-50G,"BORON NITRIDE, POWDER, CA",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
237876-100ML,"TRIMETHYL ORTHOACETATE, 9",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
215120-100G,"SILICON TETRACHLORIDE, 99",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
346764-500G,"POLY(VINYL CHLORIDE), INH",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
SRP3050-20UG,GRANULOCYTE-MACROPHAGE CO,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
70235-3,BL21(DE3) SINGLES*TRANSFO ANSFORMATION/TRANSFECTION,710,Molecular Prep & PCR,  Molecular Reagents & Tools,C61,LR4,  Biology
PE1380-20ML,Formaldehyde in Water - P T,533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
670107-50MG,"UDP-a-D-N-Acetylglucosami ne, Disodium SaltSUBSTRAT",777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
72987-1MG,"2-DEOXY-2-[(7-NITRO-2,1,3",799,Proligo Components,  Molecular Materials,AS1,LA4,  Diagnostics & Regulated Materials
P8139-1MG,PHORBOL 12-MYRISTATE 13 -ACETATE,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
D2926-10MG,DIPHENYLENEIODONIUM CHLOR EIODONIUM CHLORIDE,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
D1515-10MG,DOXORUBICIN HYDROCHLORIDE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
B2261-100MG,BISBENZIMIDE HOECHST NO 3 O 33342TRIHYDROCHL,790,H & H - Red,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
C4461-100MG,COLISTIN SULFATE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
PHR1624-200MG,CISPLATIN,531,Drugs & Metrological Institutes,  Reference Materials (RM),C47,LR2,  Chemistry
SML2961-5MG,GRL-0617,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
SML3313-5MG,PF-07321332,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
P9625-500MG,PHENAZINE METHOSULFATE AZINE METHOSULFATE,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
P4832-50ML,POLY-L-LYSINE SOLUTION BI,768,Specialty Cell Culture,  Cell Biology Reagents,C17,LR4,  Biology
P4957-50ML,POLY-L-ORNITHINE SOLUTION,768,Specialty Cell Culture,  Cell Biology Reagents,C17,LR4,  Biology
SML2877-5MG,SARS-CoV-2 main protease inhibitor 11a,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
38790-5MG,(1)-Pinostrobin,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
532673-100MG,"(1S,6S,7R,8R,8AR)-1,6,7,8",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
G9145-.5MG,"[LEU15]-GASTRIN I HUMAN,",698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
M7765-1G,1-Oleoyl-rac-glycerol,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
126632-25G,"1,2-DINITROBENZENE, 97%",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
N7255-250MG,A-NAPHTHYL PHOSPHATE DISO,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
A8980-1G,ACARBOSE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
A4559-250UG,AMYLOID B-PROTEIN FRAGMEN,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
A0512-250MG,Amylose from potato,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
SAB3700010-2MG,ANTI-BOVINE IGG F(AB')2 -,696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
C1117-200UL,"ANTI-CY5 ANTIBODY, MOUSE",696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
P4747-200UL,ANTI-POTASSIUM CHANNEL KC,696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
T2036-500MG,APO-TRANSFERRIN HUMAN BIO,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
A8052-5MG,ARG-GLY-ASP,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
PHR1398-1G,BETAMETHASONE,531,Drugs & Metrological Institutes,  Reference Materials (RM),C47,LR2,  Chemistry
777935-10MG,CDTE CORE-TYPE QUANTUM DO,780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
C5874-10MG,CIDOFOVIR HYDRATE,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
C0130-1G,COLLAGENASE TYPE I,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
PZ0171-25MG,CP-100356 MONOHYDROCHLORI,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
A5222-100UN,D-AMINO ACID OXIDASE FROM,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
R7750-250MG,D-RIBOSE 5-PHOSPHATE DISO,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
PZ0180-5MG,DELAVIRDINE MESYLATE,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
41785-250MG,DIMIDIUM BROMIDE BIOREAGE,799,Proligo Components,  Molecular Materials,AS1,LA4,  Diagnostics & Regulated Materials
D193-25MG,DL-ALPHA-DIFLUOROMETHYLOR,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
H4628-1G,DL-HOMOCYSTEINE DL-HOMOCYSTEINE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
D3447-500MG,Doxycycline hydrochloride,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
E2250-1G,ELLAGIC ACID FROM CHESTNU T BARK,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
94042252-1VL,EOL-1 CELL  HUMAN EOSINOP,768,Specialty Cell Culture,  Cell Biology Reagents,C17,LR4,  Biology
E5036-200UG,EPIDERMAL GROWTH FACTOR H,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
SML2597-10MG,ETRAVIRINE,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
46944-100MG-F,FLUORESCEIN ISOTHIOCYANAT,799,Proligo Components,  Molecular Materials,AS1,LA4,  Diagnostics & Regulated Materials
48723-500G-F,"GELATINE, PH EUR",777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
G2267-500UN,GLYCERALDEHYDE-3-PHOSPHAT,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
SML3219-10MG,GS-7340,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
12040401-1VL,HT29-MTX-E12,768,Specialty Cell Culture,  Cell Biology Reagents,C17,LR4,  Biology
I5500-50MG,INSULIN FROM BOVINE PANCR EAS,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
MAK025-1KT,IRON ASSAY KIT,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
K2144-1MG,KO143 HYDRATE,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
L6895-1MG,"LIPID A, MONOPHOSPHORYL F",777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
PHR2363-3X75MG,MENAQUINONE 7 Reference Substance,531,Drugs & Metrological Institutes,  Reference Materials (RM),C47,LR2,  Chemistry
03450-1G,N-(3-DIMETHYLAMINOPROPY,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
M3262-25MG,N-METHYL-D-ASPARTIC ACID,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
N3641-25MG,P-NITROPHENYL A-L-ARABINO,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
P0044-1ML,PHOSPHATASE INHIBITOR COC,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
PHR1078-1G,Phytonadione Pharma CRM Standard,531,Drugs & Metrological Institutes,  Reference Materials (RM),C47,LR2,  Chemistry
P4498-25MG,PRAVASTATIN SODIUM SALT H,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
P5147-1G,PROTEASE TYPE XIV BACTERI ERIAL FROM*STREPTO,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
17793-10MG-F,Quercetin 3-Beta-D- glucoside,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
SML0108-1MG,R18 TRIFLUOROACETATE,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
SML2506-10MG,REGADENOSON,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
R2625-100MG,RETINOIC ACID,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
47861,"RIBOFLAVIN (B2), 1000MG, NEAT",530,Endogenous Metabolites And Natural Products,  Reference Materials (RM),C47,LR2,  Chemistry
AGX811,SARS-CoV-2 Nucleoprotein,640,Diagnostic Bulk and Custom (CF),  Critical Raw Materials,AS5,LA4,  Diagnostics & Regulated Materials
SML2132-25MG,SML2132-25MG BRAZILIN,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
S0266-1G,"SPERMIDINE, BIOREAGENT, F",710,Molecular Prep & PCR,  Molecular Reagents & Tools,C61,LR4,  Biology
SML0636-5MG,SR1664,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
S3523-10MG,"SURFACTIN, FROM BACILLUS",777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
SML0293-5MG,TELBIVUDINE,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
CDS021622-100MG,TENOFOVIR DISOPROXIL,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
T2684-1ML,TITERMAX GOLD ADJUVANT,696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
05666-25MG,TRICLOCARBAN,531,Drugs & Metrological Institutes,  Reference Materials (RM),C47,LR2,  Chemistry
328774-1G,TRIS(DIBENZYLIDENEACETONE,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
U4625-100MG,URIDINE 5'-DIPHOSPHOGLUCO,710,Molecular Prep & PCR,  Molecular Reagents & Tools,C61,LR4,  Biology
V1377-1MG,VINBLASTINE SULFATE CRYST,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
V9378-250MG,VITAMIN K2,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
X6250-1MG,XANTHOPHYLL FROM MARIGOLD,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
PHR1237-500MG,CHOLECALCIFEROL,531,Drugs & Metrological Institutes,  Reference Materials (RM),C47,LR2,  Chemistry
39294-1ML,FLUO 3-AM SOLUTION,799,Proligo Components,  Molecular Materials,AS1,LA4,  Diagnostics & Regulated Materials
49781-1L,Glycerol solution 86-89% (T),777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
PE1593-2ML,AMMONIA - WS,533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
LB11-2ML,"LATEX BEADS, POLYSTYRENE",781,Premier & Partnerships,  Partners & Alliances,C15,LR4,  Biology
PE1201-2ML,Pesticides 2 - WP,533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
PE1134-2ML,Total Phenolics - WP tal Phenolics - WP,533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
850355P-1G,16:0 PC (DPPC),777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
TMS-008-C,Alizarin Red Staining Solution (2x50ml),768,Specialty Cell Culture,  Cell Biology Reagents,C17,LR4,  Biology
MAB10216-I-100UG,Anti-Flavivirus Gr Antige,696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
E1014-25KU,"BENZONASE (R) NUCLEASE, R",760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
GAHK20-1KT,GLUCOSE (HK) ASSAY KIT,529,Mobile and Photometry Workflows,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
PHR1012-1G,Methylparaben,531,Drugs & Metrological Institutes,  Reference Materials (RM),C47,LR2,  Chemistry
P4474-1L,Phosphate buffered saline,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
SML2793-25MG,ZJ43,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
P3277-25MG,PROGESTERONE 3-0-CARBOXYM,034,ELISAs & Specialty Assays,  Protein & Pathway Analysis,C16,LR4,  Biology
131377-5G,"1,10-PHENANTHROLINE, 99+% ENANTHROLINE, 99+%",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
N0632-5G,BETA-NICOTINAMIDE ADENINE INE DINUCLEOTIDE S,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
114375-5G,BROMOCRESOL PURPLE BIOREA,790,H & H - Red,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
108122.0005,BROMOPHENOL BLUE INDICATO R ACS,737,Safety & Essentials,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
311189-5G,COPPER(II) TRIFLUOROACETA,780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
365548-5G,DIRECT RED 80 DIRECT RED 80,790,H & H - Red,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
E4632-5G,ECONAZOLE NITRATE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
807340.0005,HEXACHLOROPLATINIC (IV) A CID HEXAHYDRATE (APPR. 40,650,Organics,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
72779-5G-F,IRGASAN,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
G4251-5G,L-GLUTATHIONE REDUCED LUTATHIONE REDUCED,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
E1769-5G,N-(3-DIMETHYLAMINOPROPYL),777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
A9165-5G,N-Acetyl-L-cysteine,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
N8878-5G,NALIDIXIC ACID FREE ACID XIC ACID FREE ACID,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
PHR1329-5G,POTASSIUM CHLORIDE,531,Drugs & Metrological Institutes,  Reference Materials (RM),C47,LR2,  Chemistry
P2143-5G,PROTEASE TYPE XIII FUNGAL,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
P5147-5G,PROTEASE TYPE XIV BACTE RIAL FROM STREPTO,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
739960-5G,"RESOMER(R) RG 505, POLY(D",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
208272-5G,"VANADIUM(III) CHLORIDE, 9 III) CHLORIDE, 97%",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
D5758-5ML,DIETHYL PYROCARBONATE THYL PYROCARBONATE,710,Molecular Prep & PCR,  Molecular Reagents & Tools,C61,LR4,  Biology
