Record Id,Account Segmentation Name,Account Segmentation Owner.id,Account Segmentation Owner,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Last Activity Time,Currency,Tag,Unsubscribed Mode,Unsubscribed Time,Is Uni?,Department (ภาควิชา),Faculty (คณะ),Products,Account Code,Original Account Record.id,Original Account Record,Note,Business Sector,Activities,Secondary Industry,Primary Industry,Locked,Website,Winspeed CUSTID,Connected To.module,Connected To.id
zcrm_4312195000052809128,บริษัท ซีโก้ ไฮ-ไบโอเทค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Waste Management chemicals,ZH-SCH,zcrm_4312195000012389323,บริษัท ซีโก้ ไฮ-ไบโอเทค จำกัด,"สารเร่ง,สารบำบัดน้ำเสีย,สารควบคุมแมลงศัครูพืช",เอกชน,Agricultural,,Agricultural,false,https://thaismegp.com/sme/613b7c9640465659f5d1ea54,151713,,
zcrm_4312195000052809129,บริษัท วิชูโอ ไบโอเมดิคอล (ไทยแลนด์) จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DL-VS001,zcrm_4312195000012389322,บริษัท วิชูโอ ไบโอเมดิคอล (ไทยแลนด์) จำกัด,healthcare techonology- Next Generation Sequencing (NGS) and Bioinformatics,เอกชน,,Biotechnology,Healthcare,false,https://www.vishuothailand.com/,151712,,
zcrm_4312195000052809130,กรมศุลกากร กองพิกัดอัตราศุลกากร,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-CUST,zcrm_4312195000012389321,ส่วนมาตรฐานวิเคราะห์สินค้า กองพิกัดอัตราศุลกากร กรมศุลกากร,,ราชการ,,Custom,Logistic,false,,151711,,
zcrm_4312195000052809131,NEOCOSMED,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Cosmetic,ZH-NEOC,zcrm_4312195000012389320,บริษัท นีโอคอสเมด จำกัด,OEM Cosmetic,เอกชน,Manufacturing,Cosmetic,Cosmetic,false,www.neocosmed.com,151710,,
zcrm_4312195000052809132,บริษัท ไซเอนซ์ เวล จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DL-SN008,zcrm_4312195000012389319,บริษัท ไซเอนซ์ เวล จำกัด,"เครื่องแก้ว,ถุงมือ,ออกแบบห้องวิจัย",เอกชน,Distribution,,Scientific Distributor,false,https://www.sciencewellthailand.com/,151709,,
zcrm_4312195000052809133,JBP Paint Thailand,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Paint,ZH-JBP,zcrm_4312195000012389318,บริษัท เจ.บี.พี. อินเตอร์เนชั่นแนล เพ็นท์ จำกัด,paints,เอกชน,Manufacturing,,Chemical manufacturer,false,https://www.jbp.co.th/,151708,,
zcrm_4312195000052809134,AGC Flat Glass,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Glass,ZH-AFG,zcrm_4312195000012389317,บริษัท เอจีซี แฟลทกลาส (ประเทศไทย) จำกัด (มหาชน),กระจก,เอกชน,Manufacturing,Glass,Building and Construction,false,https://www.agc-flatglass.co.th/product,151707,,
zcrm_4312195000052809135,บริษัท ซันทวีทรัพย์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DL-ST007,zcrm_4312195000012389316,บริษัท ซันทวีทรัพย์ จำกัด,เครื่องมือใช้ในโรงงาน,เอกชน,Distribution,,Scientific Distributor,false,,151706,,
zcrm_4312195000052809136,โรงพยาบาลสงขลานครินทร์ หน่วยคลังเลือดฯ,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-SKHP,zcrm_4312195000012389315,หน่วยคลังเลือดฯ โรงพยาบาลสงขลานครินทร์,,ราชการ,,,Hospital,false,,151705,,
zcrm_4312195000052809137,บริษัท สยามชัยอลูมิเนี่ยม และผ้าใบ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-SCA,zcrm_4312195000012389314,บริษัท สยามชัยอลูมิเนี่ยม และผ้าใบ จำกัด,เต็นท์โครงสร้างขนาดใหญ่,เอกชน,,,Textile,false,https://siamchaitent.com/,151704,,
zcrm_4312195000052809138,บริษัท ทิพกา จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Ice,ZH-TPG,zcrm_4312195000012389311,บริษัท ทิพกา จำกัด,"น้ำแข็ง,น้ำดื่มขวดใส",เอกชน,Manufacturing,,Consumer Goods,false,https://www.facebook.com/thipakarice/,151701,,
zcrm_4312195000052809139,P Intertrade,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DL-PI001,zcrm_4312195000012389310,บริษัท พี.อินเตอร์เทรด อิควิปเม้นท์ จำกัด,เครื่องมือห้องปฏิบัติการ,เอกชน,Distribution,,Scientific Distributor,false,,151700,,
zcrm_4312195000052809140,Linq Tech,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Nutrition,ZH-LI,zcrm_4312195000012389309,บริษัท ลิงก์ เทคโนโลยี คอร์ปอเรชั่น จำกัด,"ส่วนผสมอาหารสัตว์กันชื้นกันรา,อาหารเสริม",เอกชน,Health,,Agricultural,false,http://www.linqtec.com/th/products-th/,151699,,
zcrm_4312195000052809141,บริษัท ไทย แอมเทค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Dialysis solutions,ZH-TAT,zcrm_4312195000012389308,บริษัท ไทย แอมเทค จำกัด,น้ำยาฆ่าเชื้อเครื่องฟอกไต,เอกชน,Manufacturing,Healthcare,Chemical manufacturer,false,https://www.thaiamtec.com/th/products/,151698,,
zcrm_4312195000052809142,บริษัท เอ็มทีเอส รีไฟเนอรี่ แอนด์ แมนูแฟคเจอริ่ง จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-MTS,zcrm_4312195000012389307,บริษัท เอ็มทีเอส รีไฟเนอรี่ แอนด์ แมนูแฟคเจอริ่ง จำกัด,สกัดทองคำ,เอกชน,,,Jewelry,false,https://www.mtsgold.co.th/en/products/detail.php?ID=105&SCODE=ProJewelry,151697,,
zcrm_4312195000052809143,ศูนย์พิสูจน์หลักฐาน 1,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Forensic,ZH-SCD,zcrm_4312195000012389305,ศูนย์พิสูจน์หลักฐาน 1,พิสูจน์หลักฐาน,เอกชน,Lab Service,,Lab service,false,,151695,,
zcrm_4312195000052809144,บริษัท เจริญวิทย์ ซัพพลาย จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DL-CV001,zcrm_4312195000012389304,บริษัท เจริญวิทย์ ซัพพลาย จำกัด,pressure gauge,เอกชน,Distribution,,Scientific Distributor,false,,151694,,
zcrm_4312195000052809145,บริษัท คินเจน ไบโอเทค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-KGB,zcrm_4312195000012389303,บริษัท คินเจน ไบโอเทค จำกัด,"pharmaceutical, bio research",เอกชน,R&D,,Pharmaceutical,false,https://kingenbiotech.com/,151693,,
zcrm_4312195000052809146,บริษัท เอ เอส ไซน์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-ASSC,zcrm_4312195000012389302,บริษัท เอ เอส ไซน์ จำกัด,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,http://www.asscience1989.com/,151692,,
zcrm_4312195000052809147,บริษัท มาตา คอสเมติค จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-MATA,zcrm_4312195000012389301,บริษัท มาตา คอสเมติค จำกัด,cosmetic,เอกชน,,Cosmetic,Cosmetic,false,,151691,,
zcrm_4312195000052809148,Grand Pharma,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-GFM,zcrm_4312195000012389300,บริษัท แกรนด์ฟาร์ม่า จำกัด,"ยาแก้แพ้,แก้หวัด",เอกชน,Manufacturing,,Pharmaceutical,false,https://www.grandpharmathailand.com/our-products,151690,,
zcrm_4312195000052809149,MacroPhar,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-MCP,zcrm_4312195000012389299,บริษัท แมคโคร ฟาร์ จำกัด,"ผลิตยาแก้ปวดกล้ามเนื้อ,ยาสัตว์",เอกชน,Manufacturing,,Pharmaceutical,false,https://macrophar.com/,151689,,
zcrm_4312195000052809150,Alucon,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Packaging,ZH-ALU,zcrm_4312195000012389298,บริษัท อลูคอน จำกัด (มหาชน),"aluminium tubes,aerosol cans, containers",เอกชน,Manufacturing,,Packaging,false,http://www.alucon.th.com/index.php/products/aluminium-collapsible-tubes,151688,,
zcrm_4312195000052809151,"Bentoli AgriNutrition Co., Ltd.",zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Nutrition,ZH-BTL,zcrm_4312195000012389297,บริษัท เบนโทลิ อะกรินิวทริชัน จำกัด,feed additives,เอกชน,Health,,Agricultural,false,https://www.bentoli.com/contact/,151687,,
zcrm_4312195000052809152,บริษัท แอฟฟิโนม จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-AFN,zcrm_4312195000012389296,บริษัท แอฟฟิโนม จำกัด,"ชุดตรวจโควิด,ชุดตรวจไวรัสตับอักเสบ",เอกชน,Manufacturing,,Chemical manufacturer,false,https://affinome.com/,151686,,
zcrm_4312195000052809153,บริษัท ทีไฟว์ไลท์ติ้ง จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DL-TF001,zcrm_4312195000012389295,บริษัท ทีไฟว์ไลท์ติ้ง จำกัด,ไฟส่องสว่าง,เอกชน,Distribution,biotechnology,Scientific Distributor,false,,151685,,
zcrm_4312195000052809154,บริษัท คอลลิงค์ตัน (ประเทศไทย) จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Aviation chemical,ZH-DL-CL002,zcrm_4312195000012389294,บริษัท คอลลิงค์ตัน (ประเทศไทย) จำกัด,เคมีภัณฑ์สำหรับสายการบิน,เอกชน,Manufacturing,Aviation,Chemical manufacturer,false,https://www.callington.com/,151684,,
zcrm_4312195000052809155,sci bright,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,"Chemical,Lab instrument",ZH-DL-SB001,zcrm_4312195000012389293,บริษัท ซายน์ไบร์ท จำกัด,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,biotechnology,Scientific Distributor,false,,151683,,
zcrm_4312195000052809156,บริษัท ศรีนานาพร มาร์เก็ตติ้ง จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,biotechnology,ZH-SNN,zcrm_4312195000012389292,บริษัท ศรีนานาพร มาร์เก็ตติ้ง จำกัด,ผลิตขนม,เอกชน,Manufacturing,biotechnology,Food and Beverage,false,https://www.snnp.co.th/,151682,,
zcrm_4312195000052809157,ศูนย์วิจัยและพัฒนาการสัตวแพทย์ภาคใต้ตอนบน,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-RC-VRD-SP,zcrm_4312195000012389291,ผู้อำนวยการศูนย์วิจัยและพัฒนาการสัตวแพทย์ภาคใต้ตอนบน,วิจัยสัตว์,ราชการ,,biotechnology,Healthcare,false,,151681,,
zcrm_4312195000052809158,บริษัท สเต็มเซลล์ฟอร์ไลฟ์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-SCL,zcrm_4312195000012389290,บริษัท สเต็มเซลล์ฟอร์ไลฟ์ จำกัด,<a part of greater pharmar company> stem cell,เอกชน,,Biotechnology,Healthcare,false,,151680,,
zcrm_4312195000052809159,บริษัท สยามเคมีคอลอินดัสตรี้ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-SCI,zcrm_4312195000012389289,บริษัท ดีไอซี สยามเคมีคอลอินดัสตรี้ จำกัด,resins,เอกชน,Manufacturing,,Chemical manufacturer,false,https://www.siamchem.com/main/en/index.php,151679,,
zcrm_4312195000052809160,มหาวิทยาลัยมหิดล คณะวิทยาศาสตร์ ภาควิชาเทคโนโลยีชีวภาพ,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:33:19,2023-03-16 14:33:19,THB,,,,true,เทคโนโลยีชีวภาพ,วิทยาศาสตร์,Biotechnology,ZH-MU-SI-BT,zcrm_4312195000012389288,ภาควิชาเทคโนโลยีชีวภาพ คณะวิทยาศาสตร์ มหาวิทยาลัยมหิดล,,ราชการ,,,University,false,,151678,,
zcrm_4312195000052809161,บริษัท ซายน์นิเวอร์ส จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,"Chemical,Lab instrument",ZH-DL-SN004,zcrm_4312195000012389287,บริษัท ซายน์นิเวอร์ส จำกัด,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,,151677,,
zcrm_4312195000052809162,บริษัท กรีนเทคไบโอแลบ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Cosmetic,ZH-GTB,zcrm_4312195000012389286,บริษัท กรีนเทคไบโอแลบ จำกัด,เครื่องสำอาง,เอกชน,Manufacturing,Cosmetic,Cosmetic,false,,151676,,
zcrm_4312195000052809163,บริษัท อีดับเบิ้ลยู นิวทริชั่น (ประเทศไทย) จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Nutrition,ZH-EWN,zcrm_4312195000012389285,บริษัท อีดับเบิ้ลยู นิวทริชั่น (ประเทศไทย) จำกัด,animal nutrition,เอกชน,Health,,Agricultural,false,https://ew-nutrition.com/?fbclid=IwAR3u3WqNtmi9cqsLNy3Od12F4eo-G2THai3ls4KVaDCmMrhwvTJtZ1Ehrdo,151675,,
zcrm_4312195000052809164,"Standard Lab Co., Ltd",zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,"Chemical,Lab instrument",ZH-STD,zcrm_4312195000012389284,บริษัท แสตนดาร์ด แลบ จำกัด,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,https://www.standardlab.co.th/,151674,,
zcrm_4312195000052809165,บริษัท อินเตอร์ เอ็กซ์เพรส โลจิสติกส์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-IEL,zcrm_4312195000012389275,บริษัท อินเตอร์ เอ็กซ์เพรส โลจิสติกส์ จำกัด,,เอกชน,,,Logistic,false,,151665,,
zcrm_4312195000052809166,มหาวิทยาลัยอุบลราชธานี คณะวิทยาศาสตร์,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:33:19,2023-03-16 14:33:19,THB,,,,true,,วิทยาศาสตร์,,ZH-UBU-SC,zcrm_4312195000012389273,คณะวิทยาศาสตร์ มหาวิทยาลัยอุบลราชธานี,,ราชการ,,,University,false,,151663,,
zcrm_4312195000052809167,DKSH (Thailand) Limited.,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DL-DK001,zcrm_4312195000012389272,DKSH (Thailand) Limited.,distributor of chemical equipment,เอกชน,Distribution,,Scientific Distributor,false,https://www.dksh.com/th-th/home/technology/product-search?bl=ins&utm_source=Adwords&utm_medium=cpc&utm_campaign=TEC_TEC_AllBrand_TH_April_2022_Brandcampaign&utm_content=brand+keywords&utm_term=dksh&gclid=CjwKCAiAwc-dBhA7EiwAxPRylNVi8b5hKzBoDoF0vBtKQiEdSKj,151662,,
zcrm_4312195000052809168,วิทยาลัยพัฒนาเศรษฐกิจและเทคโนโลยีชุมชนแห่งเอเชีย,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:33:19,2023-03-16 14:33:19,THB,,,,true,,,,ZH-RI-CM,zcrm_4312195000012389271,วิทยาลัยพัฒนาเศรษฐกิจและเทคโนโลยีชุมชนแห่งเอเชีย,,ราชการ,,,University,false,,151661,,
zcrm_4312195000052809169,"Z. Kuroda (Thailand) Co.,Ltd.",zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-ZKURO,zcrm_4312195000012389270,"Z. Kuroda (Thailand) Co.,Ltd.",oem for hard disk,เอกชน,,,Electronics,false,https://www.kuroda-group.com/hd/zkt/thai/company/about/,151660,,
zcrm_4312195000052809170,บริษัท ซันเรน กรุ๊ป อินเตอร์เนชั่นแนล จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Stationery,ZH-SAN,zcrm_4312195000012389269,บริษัท ซันเรน กรุ๊ป อินเตอร์เนชั่นแนล จำกัด,stationery,เอกชน,Manufacturing,,Consumer Goods,false,https://th.pencom-sunrain.com/,151659,,
zcrm_4312195000052809171,มหาวิทยาลัยรามคำแหง คณะวิทยาศาสตร์ สาขาเทคโนโลยีชีวภาพ,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:33:19,2023-03-16 14:33:19,THB,,,,true,,วิทยาศาสตร์,,ZH-RU-BT,zcrm_4312195000012389268,สาขาเทคโนโลยีชีวภาพ คณะวิทยาศาสตร์ มหาวิทยาลัยรามคำแหง,,ราชการ,,,University,false,,151658,,
zcrm_4312195000052809172,โรงเรียนลำปลายมาศ,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-SC-LPM,zcrm_4312195000012389267,โรงเรียนลำปลายมาศ,,ราชการ,,,School,false,,151657,,
zcrm_4312195000052809173,บริษัท วราฟู้ดแอนด์ดริ๊ง จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,RTD,ZH-WRF,zcrm_4312195000012389266,บริษัท วราฟู้ดแอนด์ดริ๊ง จำกัด,"น้ำมะพร้าว,น้ำผลไม้,กาแฟและชา",เอกชน,Manufacturing,RTD,Food and Beverage,false,https://www.varafood.com/contact.php,151656,,
zcrm_4312195000052809174,มหาวิทยาลัยราชภัฎบุรีรัมย์,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:33:19,2023-03-16 14:33:19,THB,,,,true,,,,ZH-RI-BR,zcrm_4312195000012389265,มหาวิทยาลัยราชภัฎบุรีรัมย์,,ราชการ,,,University,false,,151655,,
zcrm_4312195000052809175,บริษัท เบรนน์แท็ก อินกรีเดียนส์ (ประเทศไทย) จำกัด (มหาชน),zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Chemical,ZH-BTI,zcrm_4312195000012389264,บริษัท เบรนน์แท็ก อินกรีเดียนส์ (ประเทศไทย) จำกัด (มหาชน),largest chemical distributor,เอกชน,Distribution,,Scientific Distributor,false,https://www.brenntag.com/en-th/,151654,,
zcrm_4312195000052809176,บริษัท ยูทูไบโอ (ไทยแลนด์) จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-UTB,zcrm_4312195000012389263,บริษัท ยูทูไบโอ (ไทยแลนด์) จำกัด,medical service partner,เอกชน,Distribution,Medicine,Scientific Distributor,false,https://www.u2bio.co.th/?fbclid=IwAR0hrjNmBzM2KFflzV6R0plKhYUYoh4NkfXvphomzsfdRJqlvwEHyylL4-c,151653,,
